mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,mfcc_20,label
-309.77417,114.0957,-12.156458,44.747932,-5.673756,13.34372,-5.1374426,0.51758426,5.4453144,-4.4306307,9.127862,8.17346,-2.3402913,6.080803,-1.2913023,-6.247902,4.1901627,-3.1733277,0.50840867,1.7472507,Januari
-318.59528,116.145065,-13.600076,44.994427,-5.554452,11.908563,-3.162845,-0.09923659,7.4470263,-3.7239118,9.210067,8.860408,-1.8138119,5.72195,1.3180317,-6.917533,3.6053522,-0.67021054,0.37196752,3.220234,Januari
-317.18393,114.331055,-16.172789,46.689713,-4.0231676,14.97284,-1.2304465,-0.18152797,6.160508,0.313948,6.4053006,9.471773,1.0635743,3.0411842,1.4070283,-2.9985986,2.573173,-0.08212567,-1.0970476,3.830784,Januari
-319.33908,115.825935,-15.327425,47.919945,-3.1793494,11.061637,-3.0578928,0.80468893,4.1021748,-4.4383907,8.057599,10.17172,-2.6055772,4.244678,-0.7637991,-6.134557,4.1294465,-3.309966,0.35770258,3.8466878,Januari
-321.038,111.895584,-9.682187,44.508545,-1.365922,11.938223,-0.10916657,1.478389,9.793094,-4.284683,11.498829,5.650868,1.5880708,7.3661737,-1.822532,-1.5840691,0.007859118,-2.2944374,-1.7713032,4.4582124,Januari
-302.20486,113.10564,-13.849734,50.74102,-3.6536558,11.648509,-0.0056171925,0.4718188,6.674065,-1.535999,9.816862,9.522199,0.4091012,7.8114066,-1.5074776,-2.4011805,4.700205,-3.9699287,1.7873948,3.633417,Januari
-319.0534,112.64988,-13.180742,48.549435,-4.2821903,13.509212,-0.41262758,3.4007308,5.877931,-0.9184247,8.981192,8.750888,-0.20587304,4.675056,-3.5281274,-4.549083,3.460883,-3.9064918,0.7565705,2.2589736,Januari
-314.61386,114.22279,-11.133424,48.719772,-6.5578218,15.128962,-2.6362596,3.0045633,5.8125563,-3.0187254,8.529937,7.367583,-0.13848914,3.4713163,-2.746592,-3.924158,3.130813,-3.7866914,0.37133753,2.2779775,Januari
-317.92548,117.9157,-6.8006177,51.792614,-0.49507716,14.736939,0.8668938,2.356315,7.575208,0.98293996,8.727558,10.969459,1.0235567,5.4621067,-0.9588039,-4.2506423,2.0104578,-2.6755745,-0.7583821,6.3308983,Januari
-331.8988,119.18757,-13.673479,40.60201,0.034761608,15.550886,2.6095154,7.705166,5.43449,3.2144287,3.500508,6.5981655,3.7077281,0.5732483,-0.63685846,0.37655783,1.5393422,2.4800858,-5.470206,0.82084376,Januari
-312.65097,117.78899,-8.16751,52.26916,-1.7962158,16.273567,-0.72595453,4.5941978,7.129341,-3.7247353,8.707879,7.6244426,-1.0128893,2.862577,-1.0673732,-5.608712,-1.371331,-6.1134305,-3.209321,1.4161223,Januari
-311.73953,114.70132,-16.777412,46.05831,-6.8693395,12.954951,-5.390631,3.8785553,3.1714618,-4.133642,7.70581,6.325793,1.1911929,4.5393248,-5.911236,-4.5380197,7.541059,-3.407117,-1.8777846,-0.015192045,Januari
-324.70697,113.85448,-15.479969,43.856506,-5.876397,15.274077,-2.2285008,2.8107715,6.136846,-0.95786804,5.824462,8.404936,1.2975804,2.4166803,-0.49100506,-4.937179,2.566531,-1.5255585,-1.2416861,3.699604,Januari
-318.46344,117.870285,-14.244069,47.435978,-6.844542,15.109112,-2.9048617,2.0936058,6.306034,-0.21182671,6.9052324,8.820704,1.3451344,3.6455407,1.7028897,-3.3393614,3.5088115,-0.32667616,-2.1420295,4.24488,Januari
-327.72623,115.48193,-10.452234,51.059883,-0.30337724,17.16398,-0.20206313,3.2199435,8.900791,2.1897159,7.988491,9.9352455,2.4616148,3.5370364,1.1391538,-2.5949836,3.0787647,0.5317015,-0.2261233,8.060856,Januari
-299.96622,110.715965,-19.647331,49.16714,-7.1541457,14.418697,-8.412599,-2.610494,6.949417,-1.1589066,8.94642,7.6298695,1.5689439,3.9999304,-0.8967091,-6.735263,0.40204346,-2.3909352,-0.3189774,3.8595426,Januari
-323.84833,112.90459,-16.141056,45.458443,-3.8019798,11.2366905,-4.7552285,-0.98425347,4.9677067,-2.008676,6.0060253,8.293269,-0.8245703,2.1853433,-1.2403866,-6.0421734,0.3959486,-0.9068419,-2.5387232,4.7314253,Januari
-315.742,115.51073,-15.4694805,47.926857,-1.9104345,13.627208,-1.7282627,1.5925311,5.391147,-0.8028791,7.56987,8.4448395,0.82855886,2.9035006,0.58823675,-5.8055735,2.1093962,-3.9314473,-3.1873245,4.231384,Januari
-300.20737,113.86582,-15.470151,49.143997,-8.847193,12.559803,-2.3891878,-1.0093023,5.9189744,-0.86317384,9.248641,10.015998,-0.79095215,4.780879,0.47269696,-5.5526376,1.0808206,-2.5988524,-0.830352,3.3401306,Januari
-318.01996,117.49314,-14.491789,45.58019,-1.2325555,13.273729,-1.4611388,0.77626944,8.418004,0.31196046,10.689045,9.627556,-0.22450817,3.2999582,0.68753886,-4.0411453,3.5477927,-0.3685555,-0.4626501,6.0260863,Januari
-298.69745,122.78966,-18.546833,52.187683,-1.9958637,13.396924,0.6106401,2.7827985,5.540425,-1.0403048,3.8260083,11.101901,0.46769404,-0.54890275,0.44556728,-2.8312352,4.432212,1.3436844,-5.7791967,0.7538552,Januari
-307.52335,121.38257,-11.137937,51.389576,1.4213804,13.484516,-0.60196316,9.065118,0.85525817,-1.7444841,15.603603,7.875939,0.29015097,6.7146297,-2.8695278,3.43728,6.0488153,-3.2151606,-0.90128714,-0.22371309,Januari
-307.44147,123.77807,-18.67931,45.378902,-4.5814786,13.141841,0.980614,6.1420093,7.7918878,0.2765962,2.5118308,8.69748,3.4261382,3.1292503,1.3116223,-1.7943974,2.7617602,1.3433453,-5.0147467,3.0921817,Januari
-314.40616,123.89609,-17.474924,47.105595,-2.9679017,13.382679,-2.1694322,1.2132589,3.2888682,-2.4286857,1.6508662,8.056068,0.07892085,-1.0712342,-2.1278434,-3.5742788,2.3397062,2.312646,-4.2551217,1.2695125,Januari
-323.28604,122.86718,-18.230526,46.924908,-2.4662542,13.6318655,2.5337317,4.3923573,7.473477,2.1930125,2.0386448,8.023622,1.4031252,0.7478713,-1.5238926,-0.47148156,3.8900483,3.228521,-3.3020666,2.5456614,Januari
-315.3833,121.91611,-15.954294,47.22355,-1.1050315,13.212508,0.56142604,3.1154387,5.6977386,-0.92816514,3.030842,9.813771,1.2134223,2.0133765,0.19355294,-1.4820403,5.573985,2.9428356,-3.0079656,3.7868562,Januari
-375.88504,116.19298,-2.196402,53.315292,8.77926,13.25059,15.017939,7.783134,2.3548822,-6.1080985,6.8056498,7.9443684,-6.8525815,5.056764,-2.6790538,1.7227459,7.866125,6.752761,0.20214806,8.0274105,Juli
-365.02573,121.020874,-2.241414,58.142544,9.141057,11.727744,11.626875,11.709611,4.295338,-5.6233625,4.522257,8.405049,-6.4292865,6.9116187,0.2334459,1.9207524,2.807246,2.7292051,-2.3268127,2.7049928,Juli
-373.67618,114.37198,-4.93261,52.466595,9.873687,12.154904,11.441555,10.636745,4.088512,-5.653527,3.743134,8.376832,-7.2894874,6.6651316,0.75885224,2.3129776,3.9538693,4.375927,-1.7126255,4.1755276,Juli
-366.00363,114.20073,-7.648265,59.102295,5.9634256,9.091217,9.878484,7.6939864,2.2326498,-8.766689,5.6192026,8.669754,-9.51771,7.918202,0.35239077,1.0668821,5.612838,4.6655827,-4.3687124,2.302995,Juli
-385.52432,113.55402,-3.3380914,49.88366,6.7287016,10.778265,8.387909,11.305552,2.7328603,-8.224327,3.2011223,5.052389,-8.427232,3.2365475,-0.9318777,0.2040285,2.7461548,2.5957744,-3.1755283,-0.21523899,Juli
-365.9494,116.42175,-6.4190826,51.886074,4.385187,9.649353,7.146381,6.321208,2.7514687,-10.4852495,4.430943,8.366773,-7.090202,5.980833,-0.018490685,0.33805215,3.057628,3.9257252,-2.876936,3.5455637,Juli
-370.41827,118.08202,-1.6257545,57.592476,6.1328235,12.160017,13.9596615,6.3001804,1.6995499,-9.81623,5.2473407,10.211593,-7.0407133,7.9371796,1.9875822,2.639177,4.8133826,3.4241796,-5.4225416,2.5405824,Juli
-361.14435,116.51966,-4.9162765,60.034702,6.303664,11.774081,9.596246,7.8059125,2.4066033,-8.590714,5.3280764,8.607268,-8.053817,8.147932,1.4133822,1.3084818,5.487885,4.8317633,-2.799438,4.82313,Juli
-373.9349,116.71628,-0.50762904,58.60263,7.6130943,10.979301,11.297352,7.898049,3.4551861,-8.6448555,5.13632,8.682335,-9.682899,5.5294995,-1.1831533,2.4429064,4.1896095,3.3197954,-4.1985393,3.1687605,Juli
-366.39435,121.294205,-2.0804775,57.953636,6.6563783,11.444317,10.036474,7.949039,3.6900644,-8.074955,4.4302244,10.342737,-7.7125826,6.45145,-0.09101207,1.7846072,4.4716115,1.5675377,-3.6270006,1.3530917,Juli
-366.712,119.02525,-2.1699228,59.38222,7.561817,12.328351,12.131756,9.992109,4.686852,-3.7409775,4.814689,8.761428,-6.765548,6.4986577,-0.39311033,3.123486,5.343994,2.7742307,-1.489022,3.9355135,Juli
-376.51636,114.02777,-4.3951983,48.31888,7.8736467,9.826158,9.766156,8.532794,3.4270988,-5.542124,3.1173978,5.8458557,-4.710372,5.342898,-2.5452669,1.5175439,5.566747,4.661936,-5.617398,3.7306092,Juli
-360.11337,121.29548,-0.94498354,63.625237,7.70406,13.705741,10.683647,9.119257,4.696471,-5.673405,6.0225687,8.673094,-7.77798,5.867147,-0.4455033,3.1149404,2.5297763,-0.2866794,-2.9057405,0.65062785,Juli
-373.03983,117.25636,4.3673553,58.239685,13.885732,18.415754,17.730143,15.275035,8.749931,-1.6801856,5.8095474,9.678219,-4.175115,5.5828943,-2.7188718,3.1453166,4.2595224,2.9290268,-2.5314674,4.670545,Juli
-367.4801,121.79029,1.6247847,61.08693,11.648458,13.172491,13.399919,10.033765,4.5409055,-2.93095,6.4430027,8.269531,-4.9887533,2.3064096,-2.934422,0.31805193,2.1395593,0.36048573,-3.5966918,0.92603004,Juli
-376.4904,119.33504,-5.469996,55.914783,10.333542,12.996444,13.125248,11.431576,5.96138,-5.313405,4.907942,10.394831,-6.0775266,6.1115594,-0.94660836,0.9314766,4.4645367,3.5456994,-3.406594,2.0466042,Juli
-371.98022,119.49859,-0.1484051,59.336353,9.532663,12.068814,12.8327,12.005168,5.1338935,-5.4207897,6.460143,9.957711,-6.376433,8.448921,0.32387197,2.0972023,4.838294,3.2082956,-2.250313,4.919016,Juli
-372.65305,119.35238,-0.055399776,55.611965,9.27301,13.041318,13.635605,11.29057,3.249626,-6.572765,2.8427067,8.749794,-8.028561,6.152386,-0.15519957,0.644589,4.2678356,5.880606,-3.8512564,4.816492,Juli
-375.71912,120.58154,0.92206776,56.948566,8.304117,15.73869,15.627436,7.8465056,3.7932878,-4.042412,3.2129512,7.2296376,-7.6092143,4.879131,-0.7436509,2.129991,4.1738157,2.695882,-2.9776402,2.9484797,Juli
-365.94592,122.10748,2.5475273,61.215595,12.137488,14.6007395,13.246585,10.597505,4.7416234,-6.203299,5.0258303,9.610558,-7.4867196,6.086744,0.89642733,0.10620864,3.8466384,2.5304263,-2.3815985,3.8934946,Juli
-367.46063,121.27628,-2.735707,56.210243,8.375878,16.711811,6.164682,6.568155,3.8679447,-8.76861,4.8349743,8.728367,-7.865537,5.091629,-2.5788946,1.0406781,3.6895137,0.64480895,-2.92435,2.5169408,Juli
-376.76553,119.377335,1.6669903,56.0482,9.30505,15.606473,9.306681,9.499141,5.667485,-4.4515643,3.3480003,10.046087,-5.1855745,5.642891,-0.8939092,2.3211882,2.5297134,2.1048682,-2.8308225,1.8910654,Juli
-370.7233,116.184746,-1.8787949,52.617294,10.364482,11.746769,11.422974,8.7627325,3.3977394,-9.470041,2.0055206,3.722984,-7.1639643,6.081408,-1.0359685,2.744853,5.816485,4.924876,-6.6184397,3.7912414,Juli
-369.4433,119.29415,-1.6744608,59.732178,9.161761,15.927402,12.5454235,11.220597,5.381278,-5.686198,3.8004608,8.939938,-7.1618547,4.137996,-0.9734634,1.0473756,3.5635943,3.118947,-3.2665982,3.6037173,Juli
-362.1463,119.85089,-0.62075883,58.55341,9.044028,16.9111,9.712142,8.987475,3.941924,-8.342856,7.303658,8.889752,-7.3183045,7.895339,-1.0162966,0.78034925,4.164173,0.32102793,-4.53729,2.4810472,Juli
-360.49445,116.55188,-1.8837998,58.798534,7.9137697,13.90024,11.867162,8.439091,1.5872982,-10.09705,10.864201,5.823097,-7.5867467,5.34033,-4.055979,2.3846517,6.4328885,-1.670499,-4.304228,3.191642,Juli
-373.3004,118.78108,-3.8031278,52.07694,6.986973,13.809724,12.534962,11.456781,4.524746,-3.8689225,4.1715674,7.778214,-5.3386908,3.5076368,-1.8630487,1.7936295,3.4153059,1.5843406,-1.9085183,3.78033,Juli
-359.08054,119.81943,-0.8165796,56.748177,10.510465,14.27026,14.215452,11.192835,4.338417,-6.9331064,6.834345,4.542927,-7.3823166,4.9240613,-1.4245027,2.9199688,5.9975924,0.35846478,-3.6477726,3.8862398,Juli
-349.74408,125.3646,-2.5237427,63.02268,14.785254,18.688366,15.745841,11.081438,5.4568343,-3.0530612,8.322708,9.420346,-4.557613,8.492612,1.154592,1.7434938,6.787761,3.2642176,-2.0104496,4.535997,Juli
-370.00204,118.29409,0.68715227,60.43448,10.1786375,16.261835,14.623826,13.800086,6.640879,-4.6948895,7.5348725,4.317328,-6.718968,6.105971,-2.4815922,1.9525146,5.0259914,1.1924022,-1.7120842,2.6559932,Juli
-364.44705,119.70375,-3.0231137,60.317417,8.48859,12.606993,14.573064,9.713667,4.532063,-6.3407636,5.8500495,7.543921,-7.4849105,6.512876,-0.16696057,0.42316553,4.9202733,2.6825845,-3.5004816,2.7756996,Juli
-370.80685,114.86037,-4.9366856,56.056324,7.100108,12.133472,11.742273,11.080123,5.8436055,-6.3218036,7.435736,9.332308,-6.3191996,8.530177,-0.83303964,-0.46818495,6.5937943,1.4512203,-6.541301,3.3184998,Juli
-367.99667,113.28525,-8.556019,57.79718,4.4783835,10.077908,11.008945,10.220447,1.7818445,-8.623072,7.012301,5.725396,-5.6695876,8.042757,-1.4888724,2.4220405,5.425257,1.6668208,0.35054374,2.6648793,Juli
-344.21207,124.21485,-0.01835982,66.61933,9.202183,15.231957,17.955164,10.903767,5.437758,-10.391429,4.026398,7.2915573,-8.887963,7.8308992,-1.5900767,0.3081372,5.3226504,1.4560254,-7.0308595,3.0047529,Juli
-369.97324,112.30312,-5.304887,57.41628,2.174099,11.572064,12.578676,9.75417,5.196141,-7.6488214,5.0529766,8.397798,-7.857968,8.528873,-1.0797724,0.90009815,3.8326313,3.1708193,-4.537952,1.6881732,Juli
-373.03818,115.35351,-8.73606,55.155903,5.589798,9.3413515,9.245837,7.9641447,1.9272953,-5.8454494,4.0257845,7.9285517,-8.905633,5.5711026,-1.726683,-1.1454107,4.035172,1.2987816,-4.2149954,3.7060204,Juli
-365.16995,114.43112,-7.6072836,59.608322,3.5836833,9.876543,10.834489,4.9487677,0.1466156,-9.165306,5.012896,9.243436,-8.131425,5.6955338,-2.3374858,0.14690556,3.6590984,4.2406163,-2.5145338,2.6736846,Juli
-376.0075,109.11324,-4.7404437,56.928417,6.057343,11.631797,13.364595,7.720997,4.9945655,-6.6331687,3.0131721,7.205581,-6.9596467,5.549178,-2.589934,-0.30855832,3.2256215,2.990624,-1.5807567,2.8855186,Juli
-376.23883,114.76351,-3.4472709,55.269035,8.719285,11.133489,13.564646,10.033617,2.1776478,-6.5415106,1.8148947,8.441819,-10.009148,3.1020372,-2.9208336,0.23908421,3.5313861,5.0857596,-1.7220217,2.1471417,Juli
-372.03928,113.26379,-3.8716943,61.179157,9.6222,13.790343,13.292602,11.017852,5.1761117,-3.8608725,4.2828164,6.951991,-7.905119,6.597088,0.4855069,1.937208,4.099632,2.7549293,-2.6766944,2.833826,Juli
-364.42923,116.424095,-3.682802,63.729088,10.623766,13.745626,12.859901,14.727884,10.122408,-6.7791805,5.206578,13.315422,-7.086632,4.9647717,-1.1606187,2.9247344,3.5839362,2.721413,-1.0848973,5.2785163,Juli
-366.2208,114.72164,-3.5681276,61.209724,7.567394,17.025036,12.837109,9.072663,5.745725,-8.107231,2.7579007,10.260887,-9.894767,4.6253996,-2.3609283,-1.159686,2.1600678,3.3332705,-4.0804114,3.8600051,Juli
-373.39795,113.74528,-1.8384374,57.375614,6.6620965,15.595375,14.133423,11.713668,6.3753505,-6.024577,4.841719,8.127502,-6.5056343,5.269331,-2.3750267,-0.22663702,2.2021062,2.9222355,-3.5563428,3.2163522,Juli
-368.4016,114.67696,-3.8402684,60.414272,9.964255,14.482235,14.058068,10.600842,5.321553,-6.357837,3.6226828,7.13186,-7.7122064,4.5478625,-3.9705129,-0.57551026,3.7809246,2.097413,-6.026777,1.2289462,Juli
-355.44183,124.395874,-0.04188752,62.306824,9.019623,12.283848,13.949854,10.408946,1.6354935,-8.889043,5.550125,7.5463486,-8.583239,7.0183077,-0.46531773,1.4601495,6.1739063,2.6533988,-3.1824222,4.1496964,Juli
-358.8739,116.2686,0.116918266,65.45293,6.162632,16.441809,14.212585,8.1322155,4.312041,-9.759256,7.5261703,8.944632,-8.4818325,8.382971,-2.0031688,-0.4659387,4.0109043,2.4016733,-6.1940966,3.0955465,Juli
-363.01468,114.60334,-7.460499,55.991184,2.7529178,9.835965,9.903457,6.585706,0.5093995,-11.3952465,5.649232,8.840204,-8.63148,7.333219,-0.87764573,-0.048454892,5.3958354,3.2381516,-2.0915928,4.86584,Juli
-372.33032,119.784805,-5.0068135,53.558056,5.8871775,10.797268,11.320613,8.080074,0.71371853,-8.540688,2.7792337,7.1398034,-7.1072564,3.7613688,-1.9236526,0.7080108,2.9768758,2.980683,-3.4112961,2.4487143,Juli
-369.09335,113.79765,-0.28396168,59.37439,9.331917,10.404096,10.978058,8.290838,1.7139207,-10.632067,3.6408129,5.962342,-9.156103,5.9474754,-1.3904855,1.2312828,3.433555,3.5099633,-5.5257215,3.1096318,Juli
-366.92447,118.075226,-5.5243783,58.79585,7.8350344,10.283039,12.459606,10.051844,2.872325,-7.2203875,6.5981803,8.902247,-6.7658772,8.620297,0.9743081,0.9641612,3.8017364,3.2805905,-3.706517,2.3926723,Juli
-447.2449,99.254906,24.957594,55.741398,10.670168,10.950613,11.165241,7.302953,3.0528142,-6.7618704,11.431204,6.0752892,-2.4364092,6.4581246,-3.049157,2.1305852,3.5157225,-3.3997009,-6.6121874,3.4346502,Juni
-460.49268,93.6025,25.326468,62.434734,6.884755,7.853862,7.297543,-1.0484041,-7.6509714,-15.061116,13.441159,10.04908,-8.364567,8.300342,-4.476409,-2.0390823,-0.96383417,-4.272268,-6.856954,-0.07381942,Juni
-459.29214,92.250404,21.52581,60.988087,6.0368185,6.181115,8.929514,1.8364254,-4.367847,-13.588662,15.046648,11.442502,-8.231116,8.074902,-3.4803436,0.6286152,1.3929832,-2.7099457,-8.041203,0.22080122,Juni
-477.3317,93.70109,26.393995,55.7222,10.25418,9.090415,9.114038,4.4249067,-4.343041,-9.367527,9.805087,8.272739,-7.606546,6.1492367,-2.3321342,0.69312155,1.9384689,-4.825905,-7.9110994,1.8833044,Juni
-468.28214,94.7297,27.631788,56.748917,11.810967,9.091938,8.872259,4.874362,-3.9412832,-11.522116,9.665477,7.3634677,-9.947189,6.1674414,-2.9350498,1.4473158,2.5134642,-2.5207508,-5.3164806,0.5831083,Juni
-429.68738,99.72084,22.263287,67.73971,8.766837,9.851906,12.502484,5.032299,0.3257965,-9.961979,12.218396,12.842889,-5.1314025,10.022821,-1.9448708,1.025865,4.095074,-1.3473548,-7.072369,2.3942144,Juni
-450.29498,100.36979,23.35875,60.729256,10.592799,7.2071495,7.789055,5.501467,-2.0134313,-9.143088,8.837188,8.257344,-8.39951,6.192904,-1.2063351,-0.27662674,2.8327572,-0.7570103,-3.9657261,4.091478,Juni
-446.55325,102.80864,20.659407,64.274635,9.697005,8.890453,15.267638,6.25246,-1.2740157,-10.204484,11.789316,9.537188,-8.0340185,7.9934087,-1.1247096,1.6312487,3.2777593,-3.857086,-5.700326,1.6052742,Juni
-449.3733,99.51793,23.030947,59.277725,4.6062894,6.3457737,9.659641,6.669873,-2.162828,-10.248816,9.717143,2.9485083,-11.3382,6.3231974,-2.8048935,0.7498696,2.226939,-3.0717556,-6.5773954,0.81523335,Juni
-453.79083,97.4313,23.79255,63.032383,8.364643,9.166387,12.449948,7.008614,-1.4078462,-9.796197,11.48711,9.13785,-8.756092,7.5740566,-1.7776542,2.7038488,4.5536013,-0.8472893,-5.1902213,1.0001636,Juni
-464.46475,94.28078,23.872501,62.37692,8.277035,8.534857,10.007839,4.900342,-3.9870095,-9.182458,12.214674,7.2684493,-5.37597,5.8025374,-2.88007,3.870342,0.40085936,-4.0892887,-4.3464165,1.5117112,Juni
-446.44388,105.09627,25.504396,55.42996,8.949292,13.595212,11.230632,9.172287,6.259916,-5.2113504,10.463138,8.546868,-3.9531617,8.398123,-1.2411832,2.8428586,1.1594523,-1.204802,-6.7493668,1.380789,Juni
-413.12213,111.43572,18.727682,66.11643,12.326558,11.464367,18.304916,5.5945435,-3.092521,-0.35222882,14.234038,7.1063213,-5.774062,7.3786726,-0.95070624,6.855279,0.25172806,-3.0925498,-5.535659,0.26360902,Juni
-396.1075,111.941475,15.726572,67.56291,11.06047,11.798795,16.537685,5.7616425,-4.6269464,-3.646464,12.73643,5.735758,-7.047071,7.615024,-1.6043478,3.635251,0.7129375,-3.7922552,-6.754695,1.1555877,Juni
-392.53714,112.93026,16.450838,72.397606,8.686692,10.514322,18.32475,5.250981,-2.6483083,-0.25898612,18.957159,6.808152,-6.3912563,9.357168,0.3259964,2.3328185,1.3686904,-2.8555613,-4.1302447,-1.5533413,Juni
-382.11237,115.78875,13.329719,67.15969,7.689878,10.9261465,14.352887,7.4568667,1.8392944,-1.9551678,10.986889,3.592977,-5.015753,5.24002,-4.693774,3.8717,-0.91381216,-4.9251842,-3.494886,3.1697054,Juni
-388.35754,125.5407,19.723755,76.27208,16.39768,12.92553,15.225225,3.800231,-1.6492907,-2.8095005,10.543195,1.8331305,-9.328798,4.0090556,-2.3638735,1.9390053,-3.2827852,-3.5094209,-3.8797092,-2.4492612,Juni
-421.30212,107.867,16.49816,62.997143,6.8152614,12.911758,18.33376,7.114201,2.0529332,-1.3217791,10.101803,7.4610887,-0.09684658,10.116134,-2.2477539,2.2397704,0.9975698,-0.49508512,-3.8742614,1.4801595,Juni
-457.1583,101.05877,33.34834,67.37613,12.463752,13.919614,13.273086,1.2648649,-5.270815,-4.7534323,12.6503315,4.6560836,-5.005685,5.364187,-2.166374,2.6376288,-2.156788,-4.3031673,-5.465258,-0.6750756,Juni
-462.37857,96.67858,27.96694,63.923542,7.4645276,8.976826,13.586611,0.5082742,-5.2190504,-4.537761,11.309332,4.9882526,-9.188199,5.9166985,-1.680742,3.7239668,-0.9166926,-3.2358668,-5.686991,-1.6414704,Juni
-459.65186,88.50815,21.75226,65.9349,5.0841937,10.219993,15.151053,2.2483199,-4.679304,-5.5704856,14.83756,5.3238115,-6.7518415,5.919429,-3.383446,2.3523407,1.3010204,-0.73142785,-2.651504,-0.46623072,Juni
-451.8558,96.20795,21.804834,65.56243,5.0406632,8.144524,11.549717,1.6310658,-4.1418214,-2.7184637,16.107826,3.12133,-8.019381,6.0472975,-2.6888447,3.3541248,-1.8242981,-4.5048304,-4.4088945,-1.4547294,Juni
-457.48175,102.69537,26.603962,57.224854,12.073634,15.061022,14.733421,9.93179,3.7203567,-7.5409784,10.025739,10.976177,-1.4447557,10.6567955,-2.5544035,1.9092215,3.8071544,-0.26456824,-5.95248,2.1881602,Juni
-436.94302,101.01156,21.76686,67.70601,3.9717543,5.426203,12.862907,-0.22240835,-5.400046,-7.1708,13.511311,6.541167,-6.9973865,8.169065,-1.9527935,1.9349182,-0.3673135,-2.8280902,-5.6374593,-1.0820576,Juni
-451.36115,100.61498,20.377707,62.25323,10.430649,9.732531,12.668207,2.503778,-3.310223,-1.217726,16.97084,6.154243,-5.4752474,8.046797,0.46552002,3.0285866,0.30783147,-3.3528142,-4.5689616,-0.48422098,Juni
-438.5576,102.32205,19.944586,62.42479,6.823657,12.350378,13.00479,4.9142985,-2.1772544,-2.497938,15.237214,5.4279675,-3.5242229,11.132759,0.18959996,3.9270506,2.1765947,-1.131859,-0.8588799,-0.7026202,Juni
-423.86487,106.16366,16.37121,66.56558,7.4570885,11.635071,14.034983,0.48351762,-2.9750488,-1.945185,18.654316,4.1835074,-5.173507,11.789278,-1.7811649,2.1322246,0.3979431,-2.412157,-0.7481304,1.8630768,Juni
-434.05008,103.23612,18.504137,66.96392,8.2830715,13.120562,14.104258,5.201011,-0.48842755,-1.8085554,14.179604,5.1474934,-3.0446107,7.8106894,-1.3898668,2.9604192,0.76229787,-2.524832,-1.8952107,1.8998063,Juni
-423.14374,100.752686,18.26223,71.95537,7.7387867,10.257633,10.349717,6.072899,3.3967686,-0.27725673,15.168716,4.856357,0.30097306,9.393484,0.69360757,4.6316867,2.4934192,-3.221754,-3.1066794,2.684394,Juni
-431.82574,96.22897,13.113453,66.58277,6.867849,9.929184,9.3689575,5.2107353,4.317233,1.0231522,11.784263,5.83642,-2.8896112,5.8145742,-0.57473665,4.656597,1.0082715,-3.456925,-1.5352247,2.4348595,Juni
-452.30447,95.954796,22.268265,66.772575,10.69309,7.735014,11.850607,2.924667,0.10203394,-0.820014,13.911115,9.248702,-6.2367826,7.008715,0.085148744,2.879623,0.9658542,-1.1660181,-2.0425956,2.056766,Juni
-446.8895,95.325066,18.515188,65.71051,5.4069924,8.835333,7.7984,5.214345,2.0653868,-1.826489,13.006408,5.2434154,-2.8665094,6.3945665,0.4150638,5.532616,1.0682514,-3.600678,-2.2868927,1.5400864,Juni
-452.14166,97.54563,21.599707,66.40373,6.6518426,7.0244694,10.496995,3.705045,-1.2907268,-2.5370889,12.97347,6.4895196,-4.715998,7.5938206,-1.6668454,3.9712324,1.0968515,-2.5831077,-1.4742129,2.1080716,Juni
-458.50592,93.832405,22.396267,58.977432,5.4984193,11.349333,10.435301,3.2049005,-2.3869221,-10.688998,11.85745,9.21843,-5.641153,9.462865,-1.5825851,4.174789,4.700094,-2.5787106,-9.078135,1.5088978,Juni
-433.44058,95.30068,16.79714,64.84213,2.9995031,8.083077,12.045905,3.286198,-3.30699,-4.685807,12.512301,4.985581,-6.0551863,8.480925,-2.0267522,3.8787987,0.6263706,-3.508861,-3.318466,0.8978392,Juni
-432.07104,91.335236,16.00633,71.87252,3.6751435,9.835054,13.488866,1.9283122,-2.5325267,-5.241265,15.959629,6.275999,-6.3927703,7.9759645,-2.6402502,4.189801,3.9696732,0.858378,-1.9720107,0.2896811,Juni
-409.6892,104.64316,15.752705,70.04389,-2.0457525,4.5425167,15.842895,-1.0060248,-9.624413,-10.354475,13.79902,3.0441132,-6.766584,8.532634,-0.11446918,2.4349155,-0.72931206,-3.259921,-3.0152826,-0.61894274,Juni
-437.6097,104.193405,19.535519,67.90559,1.0890809,3.6867754,14.173161,-1.0982585,-12.6638775,-11.66616,14.820357,6.354268,-11.51736,8.709617,1.1762782,-0.68805325,-0.03400027,-2.6754134,-4.062696,-3.3701494,Juni
-439.71155,94.75381,17.77605,66.24343,3.4609227,6.8511434,7.4874773,-4.7277784,-7.7468467,-6.2453246,13.888175,4.019699,-8.289804,5.6759787,-3.331073,0.18275614,-2.0783272,-4.7479506,-5.604618,-2.227087,Juni
