mfcc_awal_mean_0,mfcc_awal_std_0,mfcc_awal_mean_1,mfcc_awal_std_1,mfcc_awal_mean_2,mfcc_awal_std_2,mfcc_awal_mean_3,mfcc_awal_std_3,mfcc_awal_mean_4,mfcc_awal_std_4,mfcc_awal_mean_5,mfcc_awal_std_5,mfcc_awal_mean_6,mfcc_awal_std_6,mfcc_awal_mean_7,mfcc_awal_std_7,mfcc_awal_mean_8,mfcc_awal_std_8,mfcc_awal_mean_9,mfcc_awal_std_9,mfcc_awal_mean_10,mfcc_awal_std_10,mfcc_awal_mean_11,mfcc_awal_std_11,mfcc_awal_mean_12,mfcc_awal_std_12,mfcc_awal_mean_13,mfcc_awal_std_13,mfcc_awal_mean_14,mfcc_awal_std_14,mfcc_awal_mean_15,mfcc_awal_std_15,mfcc_awal_mean_16,mfcc_awal_std_16,mfcc_awal_mean_17,mfcc_awal_std_17,mfcc_awal_mean_18,mfcc_awal_std_18,mfcc_awal_mean_19,mfcc_awal_std_19,mfcc_tengah_mean_0,mfcc_tengah_std_0,mfcc_tengah_mean_1,mfcc_tengah_std_1,mfcc_tengah_mean_2,mfcc_tengah_std_2,mfcc_tengah_mean_3,mfcc_tengah_std_3,mfcc_tengah_mean_4,mfcc_tengah_std_4,mfcc_tengah_mean_5,mfcc_tengah_std_5,mfcc_tengah_mean_6,mfcc_tengah_std_6,mfcc_tengah_mean_7,mfcc_tengah_std_7,mfcc_tengah_mean_8,mfcc_tengah_std_8,mfcc_tengah_mean_9,mfcc_tengah_std_9,mfcc_tengah_mean_10,mfcc_tengah_std_10,mfcc_tengah_mean_11,mfcc_tengah_std_11,mfcc_tengah_mean_12,mfcc_tengah_std_12,mfcc_tengah_mean_13,mfcc_tengah_std_13,mfcc_tengah_mean_14,mfcc_tengah_std_14,mfcc_tengah_mean_15,mfcc_tengah_std_15,mfcc_tengah_mean_16,mfcc_tengah_std_16,mfcc_tengah_mean_17,mfcc_tengah_std_17,mfcc_tengah_mean_18,mfcc_tengah_std_18,mfcc_tengah_mean_19,mfcc_tengah_std_19,mfcc_akhir_mean_0,mfcc_akhir_std_0,mfcc_akhir_mean_1,mfcc_akhir_std_1,mfcc_akhir_mean_2,mfcc_akhir_std_2,mfcc_akhir_mean_3,mfcc_akhir_std_3,mfcc_akhir_mean_4,mfcc_akhir_std_4,mfcc_akhir_mean_5,mfcc_akhir_std_5,mfcc_akhir_mean_6,mfcc_akhir_std_6,mfcc_akhir_mean_7,mfcc_akhir_std_7,mfcc_akhir_mean_8,mfcc_akhir_std_8,mfcc_akhir_mean_9,mfcc_akhir_std_9,mfcc_akhir_mean_10,mfcc_akhir_std_10,mfcc_akhir_mean_11,mfcc_akhir_std_11,mfcc_akhir_mean_12,mfcc_akhir_std_12,mfcc_akhir_mean_13,mfcc_akhir_std_13,mfcc_akhir_mean_14,mfcc_akhir_std_14,mfcc_akhir_mean_15,mfcc_akhir_std_15,mfcc_akhir_mean_16,mfcc_akhir_std_16,mfcc_akhir_mean_17,mfcc_akhir_std_17,mfcc_akhir_mean_18,mfcc_akhir_std_18,mfcc_akhir_mean_19,mfcc_akhir_std_19,zcr_mean,zcr_std,rms_mean,rms_std,label_bulan
-226.99442,79.87771,99.85463,16.40109,19.524813,19.103096,48.95996,18.334795,18.702232,12.582042,6.834092,15.948277,12.726061,11.550938,16.905697,10.748636,3.394753,11.919407,1.7572656,12.1721525,7.3828573,10.96282,6.0334697,4.680262,0.89213574,4.7284193,6.2953043,3.7924879,2.6950698,2.6419108,3.906949,5.7617836,0.442471,5.258977,-3.1357927,7.3414226,-5.584252,6.6049895,2.1930425,1.3091478,-106.950386,17.006403,98.03435,5.100633,21.063253,17.625788,96.73779,9.116612,-16.975363,4.9320817,-1.2322528,10.122332,18.03554,6.699319,-6.070677,9.836434,-16.311821,3.1112237,-22.346205,3.7185316,27.84175,4.9630713,4.1987896,6.108648,1.9948443,3.5086267,8.717348,3.91069,-1.7875211,3.305959,1.2854189,2.7689917,-4.2343884,6.1932783,-8.611297,2.7773707,-7.8336563,5.007628,-8.046383,4.267005,-255.01897,27.446856,88.945816,10.402735,28.637367,5.9454436,43.831425,14.35423,17.733273,8.881577,21.714437,4.0932937,19.582905,4.980637,14.922872,10.492178,2.308151,5.512542,5.676325,7.1281853,7.959589,7.1289225,4.7997317,2.3676214,-1.9604498,2.2766385,1.9472703,4.311743,2.192485,4.3027544,12.102442,3.187905,3.6868265,4.989775,-4.320425,3.2391899,-6.7779746,2.9466527,-1.6469392,6.551011,0.04106570512820513,0.020217739139306298,0.15302573,0.12530893,Mei
-209.49545,91.34243,98.502365,23.674421,16.628384,16.006985,63.34732,21.938482,13.831067,18.695332,2.9585285,15.632365,10.021857,8.173974,13.992432,7.9848323,2.3385243,12.470731,0.1882061,13.587559,9.29055,13.530407,9.629328,5.89034,2.9998012,4.869085,4.124461,1.6680537,3.9350047,2.1024053,5.9751253,4.0833626,-3.3765197,7.2790856,-2.936905,7.7189484,-2.4662066,6.839775,4.602435,3.1408918,-102.47325,12.420873,95.29164,3.6784308,12.966141,16.051947,103.338905,2.2271576,-12.029295,3.4995365,-4.7049665,9.846379,10.899032,9.109353,-0.25495481,7.925557,-18.118988,2.8229916,-21.467743,2.0840166,30.085257,2.16955,6.0166426,4.943527,2.2784061,1.987449,7.267514,2.41387,3.2115948,2.6772947,-0.3356227,1.7257844,-8.356287,2.7943907,-8.111784,1.8383012,-6.482927,2.6183462,-6.6237807,2.001878,-230.941,74.43982,90.45957,10.3470545,38.342678,5.2379317,62.065357,21.576532,3.9848938,19.712412,16.563698,6.6187706,21.565956,6.33256,6.5433793,17.824472,5.722492,11.37349,-1.9053408,15.29797,5.4442306,10.348234,6.494898,1.9478891,3.5903876,3.8103025,7.15674,3.485534,3.1586945,3.2065246,7.3955345,6.3180413,1.8643547,3.0886507,-3.265582,1.5896409,-3.3788812,5.5088634,1.8816592,8.134165,0.041595458984375,0.026295724027608273,0.18005373,0.113578774,Mei
-257.10583,50.64884,85.111176,18.93427,28.270935,8.659856,44.12706,8.130156,20.747902,2.1922743,14.194145,7.356451,12.766267,7.270152,11.966389,5.2949977,6.0453687,9.628241,8.755105,8.934197,3.051464,5.1178436,7.1920495,2.8471885,3.3932328,6.6018496,6.2367496,4.1525736,1.9489392,2.9818647,6.7603054,4.651881,3.9920332,3.2004895,-0.7766223,6.0097427,-1.3474321,8.582131,4.8118486,3.2929554,-70.80582,14.931988,105.089676,11.8851185,-8.969188,5.721327,94.76668,11.019899,-14.415761,6.3099155,-12.317561,1.9901785,7.0245466,5.32137,0.967221,2.5811813,-21.440853,2.6674838,-20.233145,2.7908683,31.76513,3.899319,8.230358,3.275995,-0.6741378,4.14801,9.2349205,3.3341029,1.6276447,3.7059383,-0.115809046,1.9321603,-8.325749,3.126461,-9.066171,3.9086611,-6.487625,3.465952,-2.0339491,3.2012765,-140.13593,53.88561,98.561584,5.4629583,34.31383,11.288158,89.542854,15.281204,-23.646585,10.511131,6.993936,4.522988,18.929083,4.5270176,-12.610116,6.3137116,-14.829463,9.677442,-19.181267,8.509218,20.698698,10.516188,5.120325,3.2360792,0.95673114,3.1549242,7.4986844,5.1035485,-0.60086733,2.688776,2.069583,2.6808813,-3.8908675,4.2753186,-4.5280743,4.0772038,-6.081488,2.8009799,-10.733372,5.3753505,0.05298755787037037,0.02563131913366127,0.21686167,0.13414308,Mei
-276.78204,9.902867,80.14401,3.2097611,27.579302,5.5131354,34.189293,2.9634998,17.385918,4.8897777,20.420986,3.1612122,17.878344,2.806312,22.651442,1.7371258,15.57264,3.2448304,14.547664,2.6985912,5.288972,3.2098622,6.499761,1.5297711,-0.5175104,1.9135958,4.8123107,1.5999184,3.8168097,3.327463,9.750747,1.3884814,2.69463,2.2663114,1.498631,2.8246956,2.9682941,3.015943,5.1351876,2.83659,-92.88889,39.06938,107.84064,18.364723,-3.6382077,11.160076,86.82434,17.713205,-8.7875185,19.418545,-5.594513,7.992419,-0.7285738,6.0198154,1.9511218,2.504218,-16.439495,4.909281,-12.185677,5.288894,26.74036,4.1783247,5.120727,3.939802,2.3078704,6.1982746,4.997225,2.5731184,0.8282025,2.048738,2.7791803,1.4523491,-9.287213,4.039816,-9.523334,4.0420504,-7.076583,3.9435601,-0.8215154,4.344715,-124.02986,45.729305,95.301674,13.803714,31.418655,16.172956,87.78507,13.356134,-25.551468,11.599278,8.294087,8.768477,11.812933,3.7153518,-10.510201,8.074075,-12.762121,5.308267,-19.093317,5.8769274,19.516748,9.123347,0.023892546,5.6236553,2.3905113,6.630429,3.9484665,3.4451437,-4.0452986,2.097124,0.9596125,2.1879334,-3.0652356,4.6194396,-3.5433552,2.3229125,-12.042787,3.4697037,-7.895945,3.595182,0.05097307477678571,0.02164757481163653,0.18865338,0.11890788,Mei
-224.77576,89.176956,96.2037,22.77738,20.73101,17.291252,46.133442,20.915113,16.88043,12.9635,9.444479,14.053345,13.35073,12.706268,15.01412,9.531436,7.241745,10.86289,4.33077,13.40087,8.816952,8.64407,6.7886705,4.420275,-0.36671126,4.8855057,6.155474,3.0605597,1.7884712,1.3097444,5.8505206,5.428221,-1.0575252,7.921086,-3.5612578,7.2554502,-2.7231934,8.487628,4.754846,2.6825006,-80.41864,18.935984,90.00551,8.271156,-2.266666,8.92607,97.57472,5.4785767,-19.820583,4.905103,-9.26832,5.8552775,7.7646594,4.7638373,0.23196626,4.945385,-15.805865,3.7406762,-19.353897,4.391848,30.377577,4.41888,1.479732,4.592735,0.3832692,4.6125746,6.7360544,2.5875952,-1.3261018,0.8764462,-1.4388783,2.17483,-14.252497,3.7601714,-8.705818,2.3031268,-8.460268,2.5723047,-4.9652615,2.8650002,-161.75868,74.731316,91.04064,11.826837,35.291515,7.6810427,68.593834,15.651683,-14.785514,22.50304,15.152851,9.128521,19.368547,6.574725,-7.548267,14.200409,-7.6003013,16.519804,-12.956936,14.183565,14.584139,12.100198,-1.4252763,3.3720417,1.9949269,3.1619105,7.988477,2.763359,-3.4981968,4.5643234,-0.7935024,3.1994321,-0.13015525,3.621771,-3.3131392,2.6317775,-11.12743,3.636141,-11.022317,3.0127516,0.05564453125,0.02503715805452499,0.20954293,0.1218044,Mei
-89.24604,49.741844,115.99142,11.781895,-11.88967,12.337758,76.92787,10.68241,-9.56432,15.098495,-16.17631,3.698137,6.490921,8.851279,-1.3487139,3.7362545,-17.294405,3.9619353,-17.319468,2.113282,23.756067,6.061916,6.57143,1.5610809,-0.6576033,5.204377,5.23204,2.3068452,-1.8115772,2.6611493,-0.10465165,3.6146176,-15.468356,3.558779,-10.252448,2.450325,-7.97864,2.1781409,-2.4813812,2.239743,-104.41308,6.589082,92.33026,4.794218,7.6059318,7.3337145,96.303246,5.307382,-19.751884,6.2421646,-3.8627956,10.9232235,12.924397,2.2636518,-7.655236,3.1974587,-24.687315,1.9697987,-10.986064,4.219075,31.84249,4.246497,-0.3384048,4.6985025,3.742944,4.2176886,9.910357,2.5742857,-3.8848226,0.8983363,0.76534957,3.3485553,-12.83569,1.4534117,-3.7291152,1.4418656,-5.593586,2.275957,-8.131685,2.9374983,-181.92154,80.338615,97.94214,5.2032194,43.511223,10.577313,73.34128,13.902216,-8.391115,22.36844,17.09635,5.100781,15.98148,3.6795866,-11.370442,18.885986,-6.1815643,15.563859,-11.595356,11.799025,7.592115,8.563047,0.7864022,2.4573665,0.15364456,3.7321675,4.524688,4.5250845,-6.6425247,4.0581255,4.632308,2.3228104,-3.4281268,2.5825858,-8.459768,3.1155202,-7.710949,2.8309052,-6.453513,1.9266189,0.061572265625,0.020946013584376963,0.23820171,0.090514995,Mei
-116.68467,50.45851,108.87162,13.987872,-6.184961,6.4027886,78.41226,14.095168,-1.2289339,23.93079,-7.64516,4.9037747,0.48715124,5.8234806,1.6082753,1.9595203,-19.940666,3.3769748,-19.993792,4.0012574,27.751837,3.346655,7.7626863,5.3154526,-2.08851,5.9986134,7.060744,1.9590129,-0.5461427,2.3979619,-1.4430227,2.7018645,-8.656109,4.1478176,-9.656533,3.264951,-12.165779,2.8772779,0.8871997,1.4627771,-119.30753,8.756058,90.81317,7.3204384,12.725871,9.577361,99.25999,2.533033,-17.803732,5.281964,-1.8193623,6.544631,9.224231,3.1074808,-7.655321,5.315294,-26.428946,2.258626,-18.560617,3.7070687,31.030005,2.0470698,4.2770247,4.0125813,-0.8253365,3.173537,5.1083055,2.0218575,-2.8449621,1.5407935,-0.36538267,2.3956597,-7.8492208,1.9397948,-8.478363,3.1236014,-11.442674,2.3133657,-6.44631,3.348038,-146.94513,61.35497,94.99702,11.578585,36.200684,5.9025245,80.01073,14.313273,-20.570309,20.031471,16.808865,5.8670783,17.4556,1.8751763,-17.670662,9.075546,-13.866253,13.07281,-19.623474,12.10272,15.804812,6.5939565,6.1128426,6.193263,-2.3805447,5.85317,-0.014295042,2.8975387,-1.2927005,1.63715,1.1710019,4.845454,0.36518764,3.6104586,-7.778995,2.321634,-14.142986,2.5679536,-6.740077,6.0875115,0.0611572265625,0.01822007270316935,0.24891861,0.088466235,Mei
-90.120964,52.49578,105.391914,21.87898,-4.7892537,7.9017625,73.41742,11.059749,-9.56574,15.077748,-14.389098,8.946719,-4.7636595,9.270414,6.2371297,1.386604,-16.242981,5.0856395,-20.017084,1.8464906,25.683935,6.8704596,3.5943127,2.9053495,-5.5613084,4.0833483,5.9210114,4.096888,-2.8032715,4.071554,-2.6308446,3.5515177,-9.124986,5.1346807,-12.30439,2.117045,-16.759554,1.669273,-0.027637562,2.8071826,-95.24172,31.009365,81.72791,9.407924,9.313502,10.972008,94.6228,4.2046404,-17.595436,7.5673914,-6.722561,2.3722136,5.6848083,2.345923,0.022055468,5.5277863,-25.50036,1.1140319,-25.23738,1.0773629,32.684723,3.1349766,-1.6053356,1.4791827,-1.6971893,1.6883639,6.3647466,2.717371,0.51967,3.0293348,-3.3051593,3.0881464,-7.5100284,3.2006152,-11.539352,0.9808271,-11.521245,1.8701577,-5.7955093,1.9483712,-158.43002,55.839794,92.40706,9.650519,37.08844,3.6286874,80.73091,10.621862,-14.996952,14.858996,13.993065,4.375399,18.613716,3.382277,-17.713173,4.2731977,-11.393475,4.6833644,-15.44763,7.8830075,22.580652,8.651811,1.782376,7.1507506,-0.3190298,2.7148578,3.1806076,4.947794,-1.44809,2.4891875,3.717241,4.0130415,0.8519133,3.9620876,-11.985697,2.4779096,-10.046413,1.8006527,-0.26855886,5.674708,0.05908203125,0.02444919347388452,0.24755538,0.08514976,Mei
-101.609215,67.55218,123.40345,7.54178,-10.855798,14.135954,64.35319,10.140049,7.225633,22.06641,-10.912514,11.107476,1.9995947,4.956894,0.54210776,5.3255367,-18.392271,2.1614847,-13.751929,3.3992887,23.87552,5.1089363,10.137618,3.3156872,-6.346888,9.228944,1.0667135,3.507043,-1.8392531,2.5438402,-4.8358464,5.821972,-5.5239463,6.694121,-10.313976,1.8044338,-13.45182,4.69978,1.8580512,3.2607737,-81.69074,18.46198,94.03137,5.8246174,-0.2804165,8.501827,92.13953,3.853543,-17.543146,2.7488773,-11.382523,2.254259,6.2534175,2.2840402,5.4855537,3.2807274,-16.532217,1.0004706,-20.214483,1.9576732,31.894659,1.4850032,8.201028,2.9159827,-1.7755308,2.6935282,2.0026374,1.4948119,-2.851977,1.1044669,-0.21814406,2.3303185,-12.9290695,1.9826317,-10.985595,0.9202309,-6.7199154,1.0496079,0.62339395,1.7489543,-130.3794,28.380558,102.053925,13.799371,38.95301,7.762991,87.48572,5.521904,-22.355669,9.260101,9.714933,5.760108,16.77435,2.7282934,-19.572956,9.220058,-16.751781,3.541619,-22.41003,4.7938857,19.821732,6.2440743,4.8980045,4.4274793,-1.4850383,3.5448885,6.7998996,4.360714,-5.0087156,3.5467284,-2.2269526,2.496673,-1.1370518,6.1423273,-3.4248466,4.5963016,-10.294575,3.375049,-8.268181,2.0271037,0.056396484375,0.018236830780531045,0.27922863,0.08096443,Mei
-100.26307,53.66859,123.87614,14.223285,-10.196137,14.823162,67.48274,13.109963,2.6385317,15.619134,-13.850354,11.345947,-2.5508,4.8747635,3.6442413,3.4137573,-16.114904,2.456087,-19.979322,3.057952,20.774426,5.801265,8.242051,1.7803534,-1.4404688,8.300109,2.5943475,2.5897362,-2.324094,1.0362563,0.11691483,2.903051,-8.526193,6.402398,-14.529914,2.5893347,-14.116924,2.6442745,0.6687822,1.8590609,-102.25397,12.937944,93.1032,4.8517265,-1.4103979,13.522873,98.78058,1.593904,-16.057966,3.860432,-14.982738,5.054738,8.033463,5.96476,-0.96191406,4.156997,-19.369583,3.0108488,-15.671425,1.6315191,31.504519,3.0548012,6.902281,4.5156384,-2.6236062,2.8039584,5.5786433,1.6550603,-1.7908326,0.77883476,-0.14574291,1.9386499,-8.016799,1.4094884,-9.526103,1.9853275,-6.7935233,3.5516455,-2.727804,3.6296928,-127.47453,35.749775,96.63839,9.477666,37.86498,6.418787,90.42824,4.7962527,-28.967587,5.4533353,9.865638,4.6615186,19.944149,2.6209943,-23.671188,4.7222366,-18.715841,2.8913717,-21.728018,4.6836934,17.610598,3.5144954,3.609167,2.4135683,2.0672882,2.299457,6.548371,5.728811,-2.9894116,2.3740284,-3.9117198,1.6019835,2.233552,3.8795106,-6.853087,1.9884728,-11.372927,2.9195879,-9.607711,2.742717,0.06337376644736842,0.016165435111973103,0.2649616,0.070722885,Mei
-100.236694,46.172874,111.08251,16.82837,-8.090209,8.153728,73.32444,12.624934,5.00624,13.623076,-11.482838,9.527614,-13.325665,5.105077,2.9333355,5.0556717,-18.249968,3.5472875,-21.132998,7.1157236,27.866884,2.5605004,10.109942,3.4952044,-4.7318625,5.2532077,3.793596,2.008665,-4.9228597,1.7013562,0.2881057,2.476339,-14.705238,5.2910233,-15.098849,2.5195131,-10.768071,2.1237712,1.17861,2.0598552,-107.863495,17.136606,93.860085,3.6808734,5.8596954,7.576884,96.30787,6.4579124,-10.383294,1.5852602,-12.282758,3.6577024,-6.1261597,1.2386836,4.216504,6.523031,-18.399027,0.949212,-21.065477,5.2026196,34.04583,1.8513713,7.573972,3.033993,-3.3159797,2.3730252,6.450277,2.2978451,-6.460027,1.7167041,0.13260399,1.9552125,-13.9489565,3.2540882,-7.837644,1.1888824,-4.064911,1.2750369,-2.1896112,1.4860001,-141.97603,27.206596,101.07798,8.3440485,43.821774,7.2848864,90.13526,8.958054,-22.274582,5.278764,11.482398,5.746944,20.55409,6.3080573,-20.253418,4.4280114,-15.314681,5.1751165,-23.411694,5.4238715,18.801723,5.288936,4.1935897,2.10043,-1.67508,4.960242,8.22038,4.7987905,-3.570809,1.874646,-1.2884911,1.0425766,-0.24922583,6.5140705,-7.211119,1.805238,-9.776898,2.8704178,-8.24943,1.5680954,0.061497738486842105,0.017078807000844104,0.25834143,0.0720407,Mei
-90.34646,52.388226,124.96499,12.3890085,-10.984295,12.953112,66.87103,15.10903,2.032973,18.954582,-10.49788,7.6223373,-6.697272,3.9239926,2.7995903,4.2436247,-14.626015,4.9340444,-22.547935,6.6147943,25.51985,1.5221512,10.485894,1.4045473,-2.267956,6.225958,3.1959343,2.2580717,-2.893567,2.3084934,-3.450243,2.9712312,-9.49661,6.409389,-11.859347,2.5658095,-14.867372,2.171325,1.9929689,1.2818955,-96.253845,21.38864,94.38757,6.543364,0.99225426,13.625672,96.97082,1.863087,-18.569197,2.2783415,-7.021387,7.005952,3.3905983,4.418411,-3.529684,7.017882,-18.467932,2.4827917,-20.190508,4.863721,31.416899,1.2108387,3.4415703,6.595514,-2.4354599,1.677792,5.6282487,1.2476989,-1.0008115,3.3091958,-1.7286315,1.7577486,-10.342504,2.0242465,-6.260929,1.5017477,-7.5404015,1.3835691,-3.6890688,3.7398405,-113.8128,15.760115,103.46262,7.9391437,36.148296,7.1977763,89.13441,4.5399156,-26.975824,5.461299,10.232907,1.6621469,19.73686,3.6748877,-22.183691,2.4192832,-17.284227,1.8457439,-22.079748,2.4518242,19.930895,5.4508853,1.4859505,3.9001203,-0.692992,2.8484223,8.830136,6.3406763,-5.814445,1.830121,-0.57317877,0.9120205,0.891586,2.1381633,-8.2441635,2.9091542,-12.5939245,1.5282997,-10.99348,0.33188632,0.062255859375,0.021147113379209444,0.29598454,0.07136149,Mei
-127.314476,57.89767,128.23396,13.760668,0.05160268,11.974338,58.897266,14.971637,4.130037,19.219995,-8.340688,9.97992,-4.9556565,6.407078,6.5067677,4.8461595,-16.509615,3.9676695,-13.418873,5.3365173,25.242788,5.9876294,10.059337,3.1204357,-3.9624195,4.994368,5.015034,2.66251,-3.097695,1.8961412,-5.9958024,3.5608737,-5.2048,4.9197893,-9.991473,2.2039397,-12.48066,3.2882018,1.4358463,2.2187905,-88.04242,8.638967,94.849884,4.8562307,-6.675665,3.6625938,104.942894,4.408733,-13.922943,1.4512323,-12.680988,5.3953896,4.021061,3.3598313,0.8098666,5.1297784,-18.695044,1.9604596,-20.70624,1.9150795,34.08716,1.6433041,7.0525823,4.1394715,-1.1852363,0.64713675,9.428626,2.9480655,-1.0416683,2.1132581,-2.179538,2.008993,-9.883082,3.0251884,-9.056342,1.5396501,-4.1939664,1.4559805,-4.126325,2.6821625,-143.90778,47.11038,99.66687,10.407069,38.905533,9.182123,84.3784,10.056881,-14.625629,8.231907,18.033688,5.227248,12.709208,5.37718,-21.989372,4.2506237,-12.85895,4.1477437,-20.944168,6.251802,20.310513,5.5946817,1.9127846,2.4404457,-1.7990166,1.9729306,8.625135,4.879676,-6.0263424,1.8356737,0.83146834,1.6430767,-1.4027233,3.3699675,-10.253526,1.3430926,-8.987163,2.4595876,-7.376833,2.4852574,0.0615234375,0.02135079209870649,0.2555557,0.08641504,Mei
-73.52035,47.296204,124.43354,16.469364,-20.439106,11.583231,74.377754,13.789718,-6.8492603,14.653058,-7.911808,9.418687,-1.6951238,4.6824784,1.1949384,1.6490145,-17.726313,4.5100255,-19.662554,4.272662,26.551874,5.3285894,8.481117,3.1484478,-5.3040447,3.0930157,5.626161,2.3077126,-4.748009,2.307752,-3.1843235,2.468876,-11.02283,5.4218335,-11.513074,2.1597288,-10.781246,2.7455964,-0.38253364,1.1054897,-82.196106,15.059399,98.059814,4.105705,-7.157627,6.2930026,98.94961,1.5629375,-19.963057,2.2784917,-14.865321,1.6359718,4.5985093,5.0547338,-1.8117504,2.65823,-20.579586,3.2128024,-21.524836,2.3761702,32.960873,1.507515,4.9206905,1.4048269,-5.3846354,1.9682342,10.384858,2.2502604,-0.22886746,1.0713387,1.01464,1.7894413,-11.03283,1.9143205,-7.8034453,1.1925062,-3.8909676,0.8364321,-4.9573693,1.2531052,-139.11331,35.932373,102.536095,10.555616,36.56086,12.688207,81.01809,11.111858,-16.91251,5.7284656,10.430275,6.440893,9.344891,6.0914907,-18.060883,5.9668617,-14.61103,6.751809,-16.021656,3.5880332,17.394823,5.7469964,4.9550266,4.1451383,1.5253005,3.6281285,7.267084,3.4006736,-6.4138117,2.093863,-1.7997335,2.6539679,-1.0013636,5.4949794,-9.627459,2.2162256,-7.950714,2.3171885,-8.118044,2.4399693,0.06103515625,0.02236626617634017,0.278672,0.08201715,Mei
-170.40779,97.58799,110.81423,22.540077,6.913897,20.215927,59.391613,24.312513,8.475152,17.13264,-3.4024787,14.956341,5.3683634,7.4979763,7.278187,8.826038,-5.814401,14.760535,-3.124131,14.112146,18.394258,7.1629853,10.775923,3.314035,-1.5338135,5.0881715,4.4695,3.4349105,1.0578827,1.9661564,0.0712986,4.8869877,-2.7729254,7.9261904,-5.57482,5.411582,-6.6645823,3.4146922,1.057445,2.6644545,-113.67788,18.707172,101.32581,9.415957,21.928793,22.409195,95.7675,8.433791,-13.453191,3.3690014,-0.2724126,13.313226,10.429721,3.3562937,-12.662856,10.144096,-11.246749,6.936224,-23.552395,2.560671,25.091246,4.535767,10.020406,4.296369,-5.293632,1.8999232,6.22242,2.4159255,3.5563426,3.6101556,-4.4035444,3.4307375,-2.0513763,5.7806664,-5.295677,1.8245735,-7.039094,4.2308693,-4.8383446,2.51181,-267.87186,35.21355,77.47484,11.384387,28.796038,9.199169,44.73621,17.092285,14.426499,10.848493,19.008589,5.5175085,11.046454,5.286527,12.380937,12.837135,11.618473,7.5298247,6.2945213,10.697975,8.858695,7.064871,8.664873,4.340524,0.082833804,4.07434,7.546478,4.1475515,4.23647,4.4261928,6.672174,5.769406,1.1971962,5.2894526,1.7079898,4.2839217,-1.4620419,4.870929,0.033350587,4.656106,0.0450439453125,0.023014705642186883,0.17108339,0.12398724,Mei
-237.38148,83.18143,96.012276,30.489534,20.362024,17.634195,44.144405,12.918952,18.826752,13.398545,5.068458,11.896352,5.448315,8.291558,13.789014,7.447309,3.4358327,13.863795,0.9987415,13.122153,8.521799,9.192618,6.799392,3.7012637,-1.0475144,5.9258385,3.168,4.5968547,-1.5642955,2.049744,2.7694395,5.695057,2.0249467,6.0540333,-3.6423311,7.7931066,-5.855098,7.796098,2.6458147,2.6022503,-98.45242,25.27222,99.73184,8.137945,3.0360718,18.694384,93.12564,8.693633,-17.341349,3.5888643,-0.3886448,12.987553,9.69949,4.0988555,-12.710067,10.623036,-16.27533,6.111801,-22.76053,4.0734363,27.481928,2.434665,4.7054663,3.8037655,-5.5448794,2.4268994,7.7513304,2.9463582,-3.6230307,2.8627164,-1.3791186,2.2301824,-6.838348,2.5798984,-7.721123,3.7811604,-7.174884,3.2835412,-4.8039074,3.5280027,-238.58176,75.64277,88.469536,15.793707,34.212917,7.1256924,52.73722,21.670229,5.597349,17.716408,17.34311,3.3743672,11.487469,4.3647227,5.0570555,18.27321,5.834638,9.739075,-1.6459577,12.215991,8.516366,10.847429,5.9354053,2.371803,1.8300819,10.1919365,9.14178,4.6420407,-0.4838943,5.141576,4.1190243,4.779823,1.4170865,6.4803996,0.5027951,7.0573955,-1.417363,7.9649167,1.6007587,7.7128286,0.04780970982142857,0.018801363185899016,0.16212161,0.12015886,Mei
-214.4005,75.169304,98.10125,22.60563,23.853216,17.828316,43.615395,17.582338,12.967279,10.696733,0.71633875,9.760486,6.6252913,9.229511,12.428866,7.9412885,5.266395,11.632163,2.547524,13.397788,12.215099,6.9939713,11.579604,2.35435,-0.76832044,6.668696,6.006664,3.5324237,0.35922438,3.0971215,4.1768727,5.2470927,-2.3737795,4.6481924,-4.7907357,6.065495,-8.332698,4.633117,1.6444737,2.5056171,-98.35539,22.203375,93.56023,6.2874217,12.39685,20.698593,97.967896,7.0240026,-18.29731,2.9891856,-0.99220884,13.758067,10.417731,7.6328926,1.3864475,11.787433,-10.215672,3.675789,-17.775827,2.3523622,31.495636,4.357306,5.1796412,3.8958333,0.48342803,2.7968457,6.9464917,4.517438,-3.1531951,2.1418316,2.9755545,2.2165205,-4.5954037,3.1910346,-6.563725,2.647342,-8.336449,2.1022096,-7.022269,4.3331223,-225.80571,75.88943,91.66568,10.968209,34.08975,6.0259385,54.090755,26.087973,3.603174,21.44514,10.642182,3.1455348,12.959388,5.3495855,3.7904942,21.263115,9.680324,17.649126,2.3434494,17.322819,4.311246,11.173914,1.6360787,2.5452232,-2.2390022,3.7946444,3.712869,6.208177,-0.5632322,4.2603636,7.725035,6.797626,5.125281,3.2789102,0.2587419,6.436238,-3.115486,6.4887342,-2.0278313,7.05338,0.04184857536764706,0.019101255820938377,0.16220951,0.1137999,Mei
